"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","location_type","parent_station","wheelchair_boarding","platform_code"
000000420602,"","Jülich, Heckfeldstraße",,"50.913400000000","6.360830000000",0,,0,""
000000306501,"","Eupen, Hookstrasse",,"50.634066000000","6.036748000000",0,,0,""
000000602502,"","Vaals, Busstation",,"50.772405000000","6.020424000000",0,,0,"B"
000000114001,"","Aachen, Brand Vennbahnbogen",,"50.742631000000","6.153590000000",0,,0,"H.1"
000000114002,"","Aachen, Brand Vennbahnbogen",,"50.742748000000","6.153243000000",0,,0,"H.2"
000000174303,"","Aachen, Uniklinik",,"50.775635000000","6.043442000000",0,,0,"H.3"
000000180201,"","Aldenhoven, Niedermerz Marcel-Breuer-Straße",,"50.885097000000","6.269986000000",0,,0,""
000000180202,"","Aldenhoven, Niedermerz Marcel-Breuer-Straße",,"50.885331000000","6.270384000000",0,,0,""
000000189801,"","Alsdorf, Kellersberg Friedensplatz/Bahnhof",,"50.867301000000","6.167220000000",0,,0,"H.1"
000000278801,"","Eschweiler, Bergrath Grachtstraße",,"50.809633000000","6.270102000000",0,,0,"H.1"
000000278802,"","Eschweiler, Bergrath Grachtstraße",,"50.809901000000","6.269647000000",0,,0,"H.2"
000000284001,"","Eschweiler, Burgstraße",,"50.813120000000","6.257320000000",0,,0,"H.1"
000000284201,"","Eschweiler, Am Burgfeld",,"50.813154000000","6.260669000000",0,,0,"H.1"
000000285801,"","Eschweiler, Auerbachstraße",,"50.823909000000","6.251362000000",0,,0,"H.1"
000000285802,"","Eschweiler, Auerbachstraße",,"50.823940000000","6.251573000000",0,,0,"H.2"
000000334201,"","Heerlen, Avantis Business Center",,"50.829357000000","6.017767000000",0,,0,""
000000358401,"","Heinsberg, Oberbruch Parkstraße",,"51.057452000000","6.149021000000",0,,0,""
000000526601,"","Schleiden, Gemünd Tränkelbachstraße",,"50.562428000000","6.498951000000",0,,0,""
000000135105,"","Aachen, Sportpark Soers",,"50.793360000000","6.099474000000",0,,0,"H.5"
000000144801,"","Aachen, Worringer Weg",,"50.775803000000","6.047914000000",0,,0,"H.1"
000000144802,"","Aachen, Worringer Weg",,"50.775909000000","6.047851000000",0,,0,"H.2"
000000396601,"","Hückelhoven, Millich Rolandstraße",,"51.058262000000","6.197177000000",0,,0,""
000000476003,"","Mönchengladbach, Bau",,"51.151177000000","6.322715000000",0,,0,"Abzw."
000000532002,"","Selfkant, Isenbruch Rodebachaue",,"51.042022000000","5.875937000000",0,,0,""
000000622401,"","Wegberg, Beeck Grundschule",,"51.130889000000","6.302959000000",0,,0,""
000000628103,"","Wegberg, Kipshoven",,"51.129689000000","6.331164000000",0,,0,""
000000628201,"","Wegberg, Gripekoven",,"51.142249000000","6.323552000000",0,,0,""
000000628401,"","Wegberg, Ellinghoven",,"51.145002000000","6.319385000000",0,,0,""
000000628602,"","Wegberg, Holtmühle",,"51.152864000000","6.300316000000",0,,0,""
000000628802,"","Wegberg, Busch",,"51.154337000000","6.290106000000",0,,0,""
000000629001,"","Wegberg, Bissen",,"51.137258000000","6.267738000000",0,,0,""
000000629202,"","Wegberg, Beecker Bissen",,"51.125234000000","6.316991000000",0,,0,""
000000629402,"","Wegberg, Moorshoven Kapelle",,"51.128252000000","6.317526000000",0,,0,""
000000629602,"","Wegberg, Schönhausen",,"51.121319000000","6.321978000000",0,,0,""
000000639801,"","Würselen, Broichweiden Kapellenfeldchen",,"50.810511000000","6.146723000000",0,,0,"H.1"
000000639802,"","Würselen, Broichweiden Kapellenfeldchen",,"50.811290000000","6.148053000000",0,,0,"H.2"
000000415801,"","Jülich, Thywissenhof",,"50.939683000000","6.416599000000",0,,0,""
000000415802,"","Jülich, Thywissenhof",,"50.939792000000","6.416622000000",0,,0,""
000000497001,"","Niederkrüchten, Schulzentrum",,"51.195824000000","6.213244000000",0,,0,""
000000535002,"","Selfkant, Tüddern Geilenkirchener Straße",,"51.012728000000","5.905212000000",0,,0,""
000000535201,"","Selfkant, Tüddern Millerner Weg",,"51.015271000000","5.893622000000",0,,0,""
000000535202,"","Selfkant, Tüddern Millerner Weg",,"51.015065000000","5.894406000000",0,,0,""
000000587601,"","Titz, Opherten Kalrather Straße",,"51.011579000000","6.447716000000",0,,0,""
000000121004,"","Aachen, Eich (Schulbus)",,"50.732547000000","6.142934000000",0,,0,"H.4"
000000176201,"","Aachen, Vetschau Schmiede",,"50.818372000000","6.040628000000",0,,0,"H.1"
000000176202,"","Aachen, Vetschau Schmiede",,"50.818374000000","6.040699000000",0,,0,"H.2"
000000101106,"","Aachen, Kaiserplatz",,"50.775743000000","6.095656000000",0,,0,"H.6"
000000279801,"","Eschweiler, Dürwiß Blaustein-See",,"50.852131000000","6.264210000000",0,,0,"H.1"
000000629802,"","Wegberg, Felderhof",,"51.122621000000","6.319359000000",0,,0,""
000000343870,"","Heinsberg-Dremmen",,"51.045388000000","6.153694000000",0,,0,""
000000359470,"","Heinsberg-Randerath",,"51.015035000000","6.181999000000",0,,0,""
000000353270,"","Heinsberg-Horst",,"51.028841000000","6.182303000000",0,,0,""
000000358870,"","Heinsberg-Porselen",,"51.041022000000","6.173258000000",0,,0,""
000000351270,"","Heinsberg(Rheinl)",,"51.064674000000","6.099104000000",0,,0,""
000000350470,"","Heinsberg Kreishaus",,"51.061774000000","6.108940000000",0,,0,""
000000349070,"","Heinsberg-Oberbruch",,"51.053698000000","6.133636000000",0,,0,""
000000142402,"","Aachen, Floriansdorf",,"50.787816000000","6.047384000000",0,,0,"H.2"
000000280801,"","Eschweiler, Dürwiß Am Rodelberg",,"50.831547000000","6.270599000000",0,,0,"H.1"
000000280802,"","Eschweiler, Dürwiß Am Rodelberg",,"50.831523000000","6.270714000000",0,,0,"H.2"
000000294401,"","Eschweiler, Nothberg Buschhof",,"50.799864000000","6.307589000000",0,,0,"H.1"
000000294402,"","Eschweiler, Nothberg Buschhof",,"50.799984000000","6.307724000000",0,,0,"H.2"
000000295401,"","Eschweiler, Glücksburg",,"50.815517000000","6.215763000000",0,,0,"H.1"
000000391601,"","Hückelhoven, Hilfarth Fichtenstraße",,"51.033473000000","6.215732000000",0,,0,""
000000391602,"","Hückelhoven, Hilfarth Fichtenstraße",,"51.033473000000","6.215732000000",0,,0,""
000000392201,"","Hückelhoven, Ludovicistraße",,"51.060192000000","6.223317000000",0,,0,""
000000392202,"","Hückelhoven, Ludovicistraße",,"51.060192000000","6.223317000000",0,,0,""
000000476201,"","Mönchengladbach, Rheydt Dahlener Straße/Friedhof",,"51.166203000000","6.427635000000",0,,0,""
000000476401,"","Mönchengladbach, Voosen",,"51.149673000000","6.380985000000",0,,0,""
000000476801,"","Mönchengladbach, Hockstein Schützenstraße",,"51.159133000000","6.414959000000",0,,0,""
000000477201,"","Mönchengladbach, Rheydt Rathaus",,"51.167161000000","6.447227000000",0,,0,""
000000477404,"","Mönchengladbach, Bonnenbroich Schorchwerke",,"51.179563000000","6.452293000000",0,,0,""
000000477601,"","Mönchengladbach, Bonnenbroich Monforts Quartier",,"51.183246000000","6.449607000000",0,,0,""
000000477701,"","Mönchengladbach, Schriefers Schriefersmühle",,"51.136649000000","6.341486000000",0,,0,""
000000477801,"","Mönchengladbach, Fliethstraße",,"51.190532000000","6.442034000000",0,,0,""
000000478001,"","Mönchengladbach, Bismarckplatz",,"51.194292000000","6.443553000000",0,,0,""
000000478201,"","Mönchengladbach, Geneicken Bahnhof",,"51.169893000000","6.455887000000",0,,0,""
000000497101,"","Niederkrüchten, Silverbeek",,"51.190334000000","6.231838000000",0,,0,""
000000497202,"","Niederkrüchten, Felderhausen",,"51.195581000000","6.218489000000",0,,0,""
000000545201,"","Simmerath, Sekundarschule",,"50.601559000000","6.290670000000",0,,0,"H.1"
000000560101,"","Stolberg, Mausbach Rothe Gasse",,"50.759776000000","6.263632000000",0,,0,"H.1"
000000187501,"","Alsdorf, Schlosserstraße",,"50.878496000000","6.157826000000",0,,0,"H.1"
000000187502,"","Alsdorf, Schlosserstraße",,"50.878493000000","6.157684000000",0,,0,"H.2"
000000199703,"","Alsdorf, Mariadorf Dreieck",,"50.859011000000","6.204275000000",0,,0,"H.3"
